image_path,image_name,video_id,frame_type,recon_error
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XmjvQSc4WA0_end.jpg,XmjvQSc4WA0_end.jpg,XmjvQSc4WA0,end,0.1391884833574295
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XmjvQSc4WA0_mid.jpg,XmjvQSc4WA0_mid.jpg,XmjvQSc4WA0,mid,0.010556885041296482
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XmjvQSc4WA0_start.jpg,XmjvQSc4WA0_start.jpg,XmjvQSc4WA0,start,0.07968416810035706
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XmjvQSc4WA0_thumbnail.jpg,XmjvQSc4WA0_thumbnail.jpg,XmjvQSc4WA0,thumb,0.0804695188999176
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Xo2FxPlIOLo_end.jpg,Xo2FxPlIOLo_end.jpg,Xo2FxPlIOLo,end,0.04774665832519531
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Xo2FxPlIOLo_mid.jpg,Xo2FxPlIOLo_mid.jpg,Xo2FxPlIOLo,mid,0.05552506446838379
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Xo2FxPlIOLo_start.jpg,Xo2FxPlIOLo_start.jpg,Xo2FxPlIOLo,start,0.03942335024476051
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Xo2FxPlIOLo_thumbnail.jpg,Xo2FxPlIOLo_thumbnail.jpg,Xo2FxPlIOLo,thumb,0.04809251055121422
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XoT8hZJfOcU_end.jpg,XoT8hZJfOcU_end.jpg,XoT8hZJfOcU,end,0.06509232521057129
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XoT8hZJfOcU_mid.jpg,XoT8hZJfOcU_mid.jpg,XoT8hZJfOcU,mid,0.2583385109901428
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XoT8hZJfOcU_start.jpg,XoT8hZJfOcU_start.jpg,XoT8hZJfOcU,start,0.06298398226499557
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XoT8hZJfOcU_thumbnail.jpg,XoT8hZJfOcU_thumbnail.jpg,XoT8hZJfOcU,thumb,0.07777947932481766
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Xp8kMozJp4E_end.jpg,Xp8kMozJp4E_end.jpg,Xp8kMozJp4E,end,0.10869155824184418
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Xp8kMozJp4E_mid.jpg,Xp8kMozJp4E_mid.jpg,Xp8kMozJp4E,mid,0.10857848078012466
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Xp8kMozJp4E_start.jpg,Xp8kMozJp4E_start.jpg,Xp8kMozJp4E,start,0.07058489322662354
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Xp8kMozJp4E_thumbnail.jpg,Xp8kMozJp4E_thumbnail.jpg,Xp8kMozJp4E,thumb,0.09117482602596283
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XpVImIdhVrM_end.jpg,XpVImIdhVrM_end.jpg,XpVImIdhVrM,end,0.050614770501852036
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XpVImIdhVrM_mid.jpg,XpVImIdhVrM_mid.jpg,XpVImIdhVrM,mid,0.049642302095890045
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XpVImIdhVrM_start.jpg,XpVImIdhVrM_start.jpg,XpVImIdhVrM,start,0.045522019267082214
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XpVImIdhVrM_thumbnail.jpg,XpVImIdhVrM_thumbnail.jpg,XpVImIdhVrM,thumb,0.06937307119369507
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XpnbNUQ4u_8_end.jpg,XpnbNUQ4u_8_end.jpg,XpnbNUQ4u_8,end,0.03440020978450775
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XpnbNUQ4u_8_mid.jpg,XpnbNUQ4u_8_mid.jpg,XpnbNUQ4u_8,mid,0.12626661360263824
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XpnbNUQ4u_8_start.jpg,XpnbNUQ4u_8_start.jpg,XpnbNUQ4u_8,start,0.1265413463115692
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XpnbNUQ4u_8_thumbnail.jpg,XpnbNUQ4u_8_thumbnail.jpg,XpnbNUQ4u_8,thumb,0.2822822332382202
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XumjKB1WzMI_end.jpg,XumjKB1WzMI_end.jpg,XumjKB1WzMI,end,0.08104144781827927
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XumjKB1WzMI_mid.jpg,XumjKB1WzMI_mid.jpg,XumjKB1WzMI,mid,0.07023642212152481
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XumjKB1WzMI_start.jpg,XumjKB1WzMI_start.jpg,XumjKB1WzMI,start,0.06763605773448944
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XumjKB1WzMI_thumbnail.jpg,XumjKB1WzMI_thumbnail.jpg,XumjKB1WzMI,thumb,0.08376438915729523
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Xw2ZxIvFcuY_end.jpg,Xw2ZxIvFcuY_end.jpg,Xw2ZxIvFcuY,end,0.21930859982967377
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Xw2ZxIvFcuY_mid.jpg,Xw2ZxIvFcuY_mid.jpg,Xw2ZxIvFcuY,mid,0.06193317100405693
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Xw2ZxIvFcuY_start.jpg,Xw2ZxIvFcuY_start.jpg,Xw2ZxIvFcuY,start,0.07465333491563797
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Xw2ZxIvFcuY_thumbnail.jpg,Xw2ZxIvFcuY_thumbnail.jpg,Xw2ZxIvFcuY,thumb,0.17059411108493805
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XwZCQWGpALM_end.jpg,XwZCQWGpALM_end.jpg,XwZCQWGpALM,end,0.01594410091638565
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XwZCQWGpALM_mid.jpg,XwZCQWGpALM_mid.jpg,XwZCQWGpALM,mid,0.012290118262171745
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XwZCQWGpALM_start.jpg,XwZCQWGpALM_start.jpg,XwZCQWGpALM,start,0.10719286650419235
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XwZCQWGpALM_thumbnail.jpg,XwZCQWGpALM_thumbnail.jpg,XwZCQWGpALM,thumb,0.11923780292272568
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XxrshhZYhqU_end.jpg,XxrshhZYhqU_end.jpg,XxrshhZYhqU,end,0.2075210064649582
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XxrshhZYhqU_mid.jpg,XxrshhZYhqU_mid.jpg,XxrshhZYhqU,mid,0.15890328586101532
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XxrshhZYhqU_start.jpg,XxrshhZYhqU_start.jpg,XxrshhZYhqU,start,0.14609023928642273
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XxrshhZYhqU_thumbnail.jpg,XxrshhZYhqU_thumbnail.jpg,XxrshhZYhqU,thumb,0.2898125648498535
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XzlvWGyVM08_end.jpg,XzlvWGyVM08_end.jpg,XzlvWGyVM08,end,0.07234571874141693
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XzlvWGyVM08_mid.jpg,XzlvWGyVM08_mid.jpg,XzlvWGyVM08,mid,0.041048478335142136
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XzlvWGyVM08_start.jpg,XzlvWGyVM08_start.jpg,XzlvWGyVM08,start,0.14587318897247314
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\XzlvWGyVM08_thumbnail.jpg,XzlvWGyVM08_thumbnail.jpg,XzlvWGyVM08,thumb,0.08303402364253998
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Y17Znqfnvyw_end.jpg,Y17Znqfnvyw_end.jpg,Y17Znqfnvyw,end,0.06232574209570885
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Y17Znqfnvyw_mid.jpg,Y17Znqfnvyw_mid.jpg,Y17Znqfnvyw,mid,0.08241630345582962
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Y17Znqfnvyw_start.jpg,Y17Znqfnvyw_start.jpg,Y17Znqfnvyw,start,0.055609047412872314
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Y17Znqfnvyw_thumbnail.jpg,Y17Znqfnvyw_thumbnail.jpg,Y17Znqfnvyw,thumb,0.06118791922926903
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Y1jFLIsa_HM_end.jpg,Y1jFLIsa_HM_end.jpg,Y1jFLIsa_HM,end,0.0655594989657402
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Y1jFLIsa_HM_mid.jpg,Y1jFLIsa_HM_mid.jpg,Y1jFLIsa_HM,mid,0.09214858710765839
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Y1jFLIsa_HM_start.jpg,Y1jFLIsa_HM_start.jpg,Y1jFLIsa_HM,start,0.017481161281466484
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Y1jFLIsa_HM_thumbnail.jpg,Y1jFLIsa_HM_thumbnail.jpg,Y1jFLIsa_HM,thumb,0.05762186273932457
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Y74OY-V4M6E_end.jpg,Y74OY-V4M6E_end.jpg,Y74OY-V4M6E,end,0.06885621696710587
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Y74OY-V4M6E_mid.jpg,Y74OY-V4M6E_mid.jpg,Y74OY-V4M6E,mid,0.03179716318845749
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Y74OY-V4M6E_start.jpg,Y74OY-V4M6E_start.jpg,Y74OY-V4M6E,start,0.027188831940293312
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Y74OY-V4M6E_thumbnail.jpg,Y74OY-V4M6E_thumbnail.jpg,Y74OY-V4M6E,thumb,0.1398988515138626
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Y7PDF3Mj4sw_end.jpg,Y7PDF3Mj4sw_end.jpg,Y7PDF3Mj4sw,end,0.07647781819105148
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Y7PDF3Mj4sw_mid.jpg,Y7PDF3Mj4sw_mid.jpg,Y7PDF3Mj4sw,mid,0.08152148127555847
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Y7PDF3Mj4sw_start.jpg,Y7PDF3Mj4sw_start.jpg,Y7PDF3Mj4sw,start,0.04516690596938133
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Y7PDF3Mj4sw_thumbnail.jpg,Y7PDF3Mj4sw_thumbnail.jpg,Y7PDF3Mj4sw,thumb,0.07952854782342911
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Y9Li-GtMmeM_end.jpg,Y9Li-GtMmeM_end.jpg,Y9Li-GtMmeM,end,0.04384637624025345
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Y9Li-GtMmeM_mid.jpg,Y9Li-GtMmeM_mid.jpg,Y9Li-GtMmeM,mid,0.047864869236946106
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Y9Li-GtMmeM_start.jpg,Y9Li-GtMmeM_start.jpg,Y9Li-GtMmeM,start,0.032414402812719345
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Y9Li-GtMmeM_thumbnail.jpg,Y9Li-GtMmeM_thumbnail.jpg,Y9Li-GtMmeM,thumb,0.08881372213363647
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Y9kFBlvp_NQ_end.jpg,Y9kFBlvp_NQ_end.jpg,Y9kFBlvp_NQ,end,0.06706572324037552
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Y9kFBlvp_NQ_mid.jpg,Y9kFBlvp_NQ_mid.jpg,Y9kFBlvp_NQ,mid,0.06581690162420273
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Y9kFBlvp_NQ_start.jpg,Y9kFBlvp_NQ_start.jpg,Y9kFBlvp_NQ,start,0.061382994055747986
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\Y9kFBlvp_NQ_thumbnail.jpg,Y9kFBlvp_NQ_thumbnail.jpg,Y9kFBlvp_NQ,thumb,0.13152597844600677
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YARz0Bi5dKs_end.jpg,YARz0Bi5dKs_end.jpg,YARz0Bi5dKs,end,0.13750089704990387
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YARz0Bi5dKs_mid.jpg,YARz0Bi5dKs_mid.jpg,YARz0Bi5dKs,mid,0.08870812505483627
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YARz0Bi5dKs_start.jpg,YARz0Bi5dKs_start.jpg,YARz0Bi5dKs,start,0.09347495436668396
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YARz0Bi5dKs_thumbnail.jpg,YARz0Bi5dKs_thumbnail.jpg,YARz0Bi5dKs,thumb,0.10314943641424179
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YBR8JPhKRKM_end.jpg,YBR8JPhKRKM_end.jpg,YBR8JPhKRKM,end,0.08540486544370651
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YBR8JPhKRKM_mid.jpg,YBR8JPhKRKM_mid.jpg,YBR8JPhKRKM,mid,0.037860117852687836
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YBR8JPhKRKM_start.jpg,YBR8JPhKRKM_start.jpg,YBR8JPhKRKM,start,0.04121529683470726
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YBR8JPhKRKM_thumbnail.jpg,YBR8JPhKRKM_thumbnail.jpg,YBR8JPhKRKM,thumb,0.05892737954854965
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YE48pX3RJ20_end.jpg,YE48pX3RJ20_end.jpg,YE48pX3RJ20,end,0.08431663364171982
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YE48pX3RJ20_mid.jpg,YE48pX3RJ20_mid.jpg,YE48pX3RJ20,mid,0.13318254053592682
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YE48pX3RJ20_start.jpg,YE48pX3RJ20_start.jpg,YE48pX3RJ20,start,0.13986065983772278
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YE48pX3RJ20_thumbnail.jpg,YE48pX3RJ20_thumbnail.jpg,YE48pX3RJ20,thumb,0.1519802063703537
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YGFQlXTV7OE_end.jpg,YGFQlXTV7OE_end.jpg,YGFQlXTV7OE,end,0.030449815094470978
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YGFQlXTV7OE_mid.jpg,YGFQlXTV7OE_mid.jpg,YGFQlXTV7OE,mid,0.030521230772137642
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YGFQlXTV7OE_start.jpg,YGFQlXTV7OE_start.jpg,YGFQlXTV7OE,start,0.019905244931578636
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YGFQlXTV7OE_thumbnail.jpg,YGFQlXTV7OE_thumbnail.jpg,YGFQlXTV7OE,thumb,0.045685604214668274
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YI7u0UBllQM_end.jpg,YI7u0UBllQM_end.jpg,YI7u0UBllQM,end,0.07309678941965103
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YI7u0UBllQM_mid.jpg,YI7u0UBllQM_mid.jpg,YI7u0UBllQM,mid,0.24438123404979706
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YI7u0UBllQM_start.jpg,YI7u0UBllQM_start.jpg,YI7u0UBllQM,start,0.20632867515087128
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YI7u0UBllQM_thumbnail.jpg,YI7u0UBllQM_thumbnail.jpg,YI7u0UBllQM,thumb,0.16933631896972656
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YJrcbdGEtPc_end.jpg,YJrcbdGEtPc_end.jpg,YJrcbdGEtPc,end,0.22607488930225372
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YJrcbdGEtPc_mid.jpg,YJrcbdGEtPc_mid.jpg,YJrcbdGEtPc,mid,0.05522969365119934
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YJrcbdGEtPc_start.jpg,YJrcbdGEtPc_start.jpg,YJrcbdGEtPc,start,0.08204933255910873
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YJrcbdGEtPc_thumbnail.jpg,YJrcbdGEtPc_thumbnail.jpg,YJrcbdGEtPc,thumb,0.09641207754611969
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YKay84oBhus_end.jpg,YKay84oBhus_end.jpg,YKay84oBhus,end,0.0964631587266922
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YKay84oBhus_mid.jpg,YKay84oBhus_mid.jpg,YKay84oBhus,mid,0.09156417846679688
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YKay84oBhus_start.jpg,YKay84oBhus_start.jpg,YKay84oBhus,start,0.09568139165639877
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YKay84oBhus_thumbnail.jpg,YKay84oBhus_thumbnail.jpg,YKay84oBhus,thumb,0.09662815183401108
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YM7L4vl_X_c_end.jpg,YM7L4vl_X_c_end.jpg,YM7L4vl_X_c,end,0.06373298913240433
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YM7L4vl_X_c_mid.jpg,YM7L4vl_X_c_mid.jpg,YM7L4vl_X_c,mid,0.0766964852809906
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YM7L4vl_X_c_start.jpg,YM7L4vl_X_c_start.jpg,YM7L4vl_X_c,start,0.07601581513881683
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YM7L4vl_X_c_thumbnail.jpg,YM7L4vl_X_c_thumbnail.jpg,YM7L4vl_X_c,thumb,0.09918183833360672
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YM7fPo1LHpg_end.jpg,YM7fPo1LHpg_end.jpg,YM7fPo1LHpg,end,0.20024645328521729
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YM7fPo1LHpg_mid.jpg,YM7fPo1LHpg_mid.jpg,YM7fPo1LHpg,mid,0.06166132166981697
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YM7fPo1LHpg_start.jpg,YM7fPo1LHpg_start.jpg,YM7fPo1LHpg,start,0.08151348680257797
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YM7fPo1LHpg_thumbnail.jpg,YM7fPo1LHpg_thumbnail.jpg,YM7fPo1LHpg,thumb,0.057610608637332916
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YMqSknKfXiw_end.jpg,YMqSknKfXiw_end.jpg,YMqSknKfXiw,end,0.04684142395853996
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YMqSknKfXiw_mid.jpg,YMqSknKfXiw_mid.jpg,YMqSknKfXiw,mid,0.040391381829977036
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YMqSknKfXiw_start.jpg,YMqSknKfXiw_start.jpg,YMqSknKfXiw,start,0.039426032453775406
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YMqSknKfXiw_thumbnail.jpg,YMqSknKfXiw_thumbnail.jpg,YMqSknKfXiw,thumb,0.0658569186925888
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YO0kpiOkmoo_end.jpg,YO0kpiOkmoo_end.jpg,YO0kpiOkmoo,end,0.04287935048341751
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YO0kpiOkmoo_mid.jpg,YO0kpiOkmoo_mid.jpg,YO0kpiOkmoo,mid,0.04306817054748535
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YO0kpiOkmoo_start.jpg,YO0kpiOkmoo_start.jpg,YO0kpiOkmoo,start,0.03936443850398064
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YO0kpiOkmoo_thumbnail.jpg,YO0kpiOkmoo_thumbnail.jpg,YO0kpiOkmoo,thumb,0.04443596303462982
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YO_YTbh4bPI_end.jpg,YO_YTbh4bPI_end.jpg,YO_YTbh4bPI,end,0.08200486749410629
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YO_YTbh4bPI_mid.jpg,YO_YTbh4bPI_mid.jpg,YO_YTbh4bPI,mid,0.10577233880758286
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YO_YTbh4bPI_start.jpg,YO_YTbh4bPI_start.jpg,YO_YTbh4bPI,start,0.33640149235725403
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YO_YTbh4bPI_thumbnail.jpg,YO_YTbh4bPI_thumbnail.jpg,YO_YTbh4bPI,thumb,0.16398553550243378
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YRZSbYY6eX0_end.jpg,YRZSbYY6eX0_end.jpg,YRZSbYY6eX0,end,0.029882261529564857
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YRZSbYY6eX0_mid.jpg,YRZSbYY6eX0_mid.jpg,YRZSbYY6eX0,mid,0.0817338153719902
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YRZSbYY6eX0_start.jpg,YRZSbYY6eX0_start.jpg,YRZSbYY6eX0,start,0.02418532408773899
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YRZSbYY6eX0_thumbnail.jpg,YRZSbYY6eX0_thumbnail.jpg,YRZSbYY6eX0,thumb,0.10541128367185593
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YU_Wq46K7r4_end.jpg,YU_Wq46K7r4_end.jpg,YU_Wq46K7r4,end,0.1641363948583603
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YU_Wq46K7r4_mid.jpg,YU_Wq46K7r4_mid.jpg,YU_Wq46K7r4,mid,0.04450926557183266
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YU_Wq46K7r4_start.jpg,YU_Wq46K7r4_start.jpg,YU_Wq46K7r4,start,0.02912432700395584
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YU_Wq46K7r4_thumbnail.jpg,YU_Wq46K7r4_thumbnail.jpg,YU_Wq46K7r4,thumb,0.15911877155303955
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YV9RtHHSygY_end.jpg,YV9RtHHSygY_end.jpg,YV9RtHHSygY,end,0.08037680387496948
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YV9RtHHSygY_mid.jpg,YV9RtHHSygY_mid.jpg,YV9RtHHSygY,mid,0.09389357268810272
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YV9RtHHSygY_start.jpg,YV9RtHHSygY_start.jpg,YV9RtHHSygY,start,0.1176440417766571
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YV9RtHHSygY_thumbnail.jpg,YV9RtHHSygY_thumbnail.jpg,YV9RtHHSygY,thumb,0.08963994681835175
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YX783qwixRE_end.jpg,YX783qwixRE_end.jpg,YX783qwixRE,end,0.07432077080011368
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YX783qwixRE_mid.jpg,YX783qwixRE_mid.jpg,YX783qwixRE,mid,0.07811324298381805
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YX783qwixRE_start.jpg,YX783qwixRE_start.jpg,YX783qwixRE,start,0.08265889436006546
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YX783qwixRE_thumbnail.jpg,YX783qwixRE_thumbnail.jpg,YX783qwixRE,thumb,0.08145081996917725
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YXrBD64lriM_end.jpg,YXrBD64lriM_end.jpg,YXrBD64lriM,end,0.10690786689519882
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YXrBD64lriM_mid.jpg,YXrBD64lriM_mid.jpg,YXrBD64lriM,mid,0.10662548243999481
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YXrBD64lriM_start.jpg,YXrBD64lriM_start.jpg,YXrBD64lriM,start,0.11023154109716415
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YXrBD64lriM_thumbnail.jpg,YXrBD64lriM_thumbnail.jpg,YXrBD64lriM,thumb,0.10704381763935089
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YaYyS0U-pYI_end.jpg,YaYyS0U-pYI_end.jpg,YaYyS0U-pYI,end,0.026083750650286674
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YaYyS0U-pYI_mid.jpg,YaYyS0U-pYI_mid.jpg,YaYyS0U-pYI,mid,0.02516135387122631
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YaYyS0U-pYI_start.jpg,YaYyS0U-pYI_start.jpg,YaYyS0U-pYI,start,0.05223308131098747
c:\Users\JC\Desktop\Thesis\week4\Data\Classified_Dataset\Benign\YaYyS0U-pYI_thumbnail.jpg,YaYyS0U-pYI_thumbnail.jpg,YaYyS0U-pYI,thumb,0.12282406538724899
